CaseID,ActivityID,CompleteTimestamp
3797,2,2018-09-13 10:07:55
3797,5,2018-09-16 22:01:52
3797,6,2018-09-20 17:31:17
3798,1,2018-08-08 13:49:56
3798,13,2018-08-14 16:51:20
3798,8,2018-08-17 12:26:56
3798,1,2018-08-22 12:59:48
3798,14,2018-08-22 12:59:59
3798,2,2018-08-23 10:10:38
3798,5,2018-08-27 09:57:44
3798,6,2018-08-30 17:31:14
3799,1,2018-08-09 00:06:32
3799,13,2018-08-09 00:09:50
3799,8,2018-08-10 10:20:14
3799,1,2018-08-30 11:10:19
3799,13,2018-08-30 11:11:37
3799,8,2018-09-03 14:39:37
3800,1,2018-08-09 14:11:41
3800,14,2018-08-09 14:11:44
3800,2,2018-08-10 09:53:09
3800,5,2018-08-10 15:53:09
3800,6,2018-08-13 17:31:12
3801,1,2018-08-09 14:16:12
3801,14,2018-08-09 14:16:27
3801,2,2018-08-10 09:53:51
3801,5,2018-08-10 15:53:25
3801,6,2018-08-13 17:31:12
3802,1,2018-08-09 15:49:53
3802,14,2018-08-09 15:50:03
3802,15,2018-08-13 10:27:51
3802,2,2018-08-14 08:53:30
3802,5,2018-08-17 11:28:42
3802,6,2018-08-20 17:31:18
3803,1,2018-08-09 16:07:08
3803,14,2018-08-09 16:07:14
3803,15,2018-08-13 10:28:43
3803,2,2018-08-14 08:53:46
3803,5,2018-08-14 17:28:25
3803,6,2018-08-16 17:31:24
3803,1,2018-08-09 17:52:18
3803,14,2018-08-09 17:52:44
3803,2,2018-08-10 08:32:07
3803,5,2018-08-13 15:31:20
3803,6,2018-08-16 17:31:24
3803,1,2018-08-09 18:01:22
3803,14,2018-08-09 18:04:28
3803,2,2018-08-10 08:48:42
3803,5,2018-08-10 19:24:25
3803,6,2018-08-16 17:31:24
3803,1,2018-08-10 09:34:31
3803,14,2018-08-13 12:02:54
3803,2,2018-08-13 13:40:34
3803,5,2018-08-13 14:40:23
3803,6,2018-08-16 17:31:24
3803,1,2018-08-10 09:36:50
3803,14,2018-08-13 12:03:20
3803,15,2018-08-13 13:40:08
3803,2,2018-08-16 08:13:47
3803,5,2018-08-22 10:01:24
3803,6,2018-08-23 17:31:15
3804,1,2018-08-10 10:30:53
3804,14,2018-08-10 10:30:57
3804,2,2018-08-10 16:10:38
3804,5,2018-08-13 09:40:09
3804,6,2018-08-16 17:31:24
3805,1,2018-08-10 13:12:05
3805,14,2018-08-10 13:12:37
3805,15,2018-08-10 13:59:39
3805,2,2018-08-17 05:15:28
3805,5,2018-08-20 08:47:11
3805,6,2018-08-23 17:31:15
3806,1,2018-08-10 13:44:26
3806,14,2018-08-13 08:05:09
3806,15,2018-08-13 10:14:38
3806,2,2018-08-18 08:24:49
3806,5,2018-08-20 12:46:53
3806,6,2018-08-23 17:31:15
3807,1,2018-08-10 14:38:04
3807,13,2018-08-10 14:39:52
3807,8,2018-08-10 15:49:56
3807,1,2018-08-10 16:26:42
3807,13,2018-08-10 16:26:45
3807,8,2018-08-10 16:34:18
3807,1,2018-08-10 16:42:21
3807,14,2018-08-10 16:42:27
3807,15,2018-08-14 08:35:56
3807,2,2018-08-16 07:09:00
3807,5,2018-08-16 07:09:00
3807,6,2018-08-20 17:31:18
3808,1,2018-08-11 17:53:00
3808,14,2018-08-11 17:53:57
3808,2,2018-08-14 08:44:44
3808,5,2018-08-16 10:08:54
3808,6,2018-08-20 17:31:18
3809,1,2018-08-12 20:19:22
3809,14,2018-08-12 20:20:29
3809,2,2018-08-14 08:51:35
3809,5,2018-08-21 10:43:28
3809,6,2018-08-23 17:31:15
3810,1,2018-08-12 21:42:08
3810,14,2018-08-12 21:42:11
3810,15,2018-08-14 08:54:59
3810,2,2018-08-16 10:07:20
3810,5,2018-09-05 11:55:36
3810,6,2018-09-10 17:31:25
3811,1,2018-08-13 10:14:49
3811,14,2018-08-13 10:15:37
3811,2,2018-08-13 12:35:40
3811,5,2018-08-23 17:07:36
3811,6,2018-08-27 17:31:18
3812,1,2018-08-13 10:46:10
3812,14,2018-08-13 10:46:12
3812,15,2018-08-22 10:50:36
3812,2,2018-08-22 12:27:19
3812,5,2018-09-05 09:34:51
3812,6,2018-09-10 17:31:25
3813,1,2018-08-13 11:23:15
3813,14,2018-08-13 11:23:30
3813,2,2018-08-13 11:29:51
3813,5,2018-08-16 10:26:08
3813,6,2018-08-20 17:31:18
3814,1,2018-08-13 11:35:56
3814,14,2018-08-13 11:36:01
3814,15,2018-08-14 08:49:16
3814,7,2018-08-17 09:11:41
3814,8,2018-08-23 09:01:38
3814,1,2018-08-23 09:18:15
3814,14,2018-08-23 09:18:19
3814,15,2018-08-28 13:57:05
3814,2,2018-08-30 08:41:05
3814,5,2018-08-30 08:44:02
3814,6,2018-09-03 17:31:14
3815,1,2018-08-13 12:01:21
3815,14,2018-08-13 12:02:18
3815,2,2018-08-16 08:02:11
3815,5,2018-08-16 09:07:55
3815,6,2018-08-20 17:31:18
3816,1,2018-08-13 12:05:24
3816,14,2018-08-13 12:05:48
3816,15,2018-08-14 09:25:29
3816,2,2018-08-16 16:23:47
3816,5,2018-08-20 13:30:31
3816,6,2018-08-23 17:31:15
3817,1,2018-08-13 12:07:51
3817,14,2018-08-13 12:08:20
3817,15,2018-08-14 10:18:03
3817,2,2018-08-16 15:07:05
3817,5,2018-08-20 09:44:06
3817,6,2018-08-23 17:31:15
3818,1,2018-08-13 12:10:06
3818,14,2018-08-13 12:10:12
3818,2,2018-08-22 10:53:20
3818,5,2018-08-29 14:36:55
3818,6,2018-09-03 17:31:14
3819,1,2018-08-13 12:57:09
3819,14,2018-08-13 12:57:13
3819,2,2018-08-15 09:50:10
3819,5,2018-08-16 10:26:33
3819,6,2018-08-20 17:31:18
3820,1,2018-08-13 14:14:30
3820,14,2018-08-13 14:14:33
3820,2,2018-08-14 09:51:00
3820,5,2018-08-17 15:05:08
3820,6,2018-08-20 17:31:18
3821,1,2018-08-13 14:21:08
3821,14,2018-08-13 14:22:20
3821,15,2018-08-22 10:57:54
3821,2,2018-08-28 21:26:48
3821,5,2018-08-29 14:36:48
3821,6,2018-09-03 17:31:14
3821,1,2018-08-13 14:45:30
3821,14,2018-08-13 14:47:03
3821,2,2018-08-14 09:53:54
3821,5,2018-08-16 09:27:45
3821,6,2018-08-20 17:31:18
3821,1,2018-08-13 14:52:30
3821,14,2018-08-13 14:52:33
3821,15,2018-08-15 10:15:07
3821,2,2018-08-16 09:34:03
3821,5,2018-08-16 14:42:48
3821,6,2018-08-20 17:31:18
3822,1,2018-08-13 15:46:50
3822,14,2018-08-13 15:46:54
3822,2,2018-08-15 10:12:43
3822,5,2018-08-15 10:19:53
3822,6,2018-08-20 17:31:18
3823,1,2018-08-13 20:00:13
3823,14,2018-08-13 20:00:52
3823,2,2018-08-14 09:52:35
3823,5,2018-08-14 11:24:57
3823,6,2018-08-16 17:31:24
3824,1,2018-08-14 09:11:07
3824,14,2018-08-14 09:11:17
3824,2,2018-08-15 09:06:56
3824,5,2018-08-16 10:52:54
3824,6,2018-08-20 17:31:18
3824,1,2018-08-14 09:37:26
3824,14,2018-08-14 09:37:34
3824,15,2018-08-22 11:19:27
3824,2,2018-08-28 10:29:26
3824,5,2018-08-30 12:23:22
3824,6,2018-09-03 17:31:14
3825,1,2018-08-14 09:40:53
3825,13,2018-08-14 09:41:04
3825,8,2018-08-23 14:27:19
3825,1,2018-09-10 08:04:30
3825,14,2018-09-10 08:04:42
3825,2,2018-09-12 09:59:07
3825,5,2018-09-13 13:14:41
3825,6,2018-09-17 17:31:15
3826,1,2018-08-14 14:28:30
3826,14,2018-08-14 14:34:01
3826,2,2018-08-14 15:05:53
3826,5,2018-08-23 14:26:11
3826,6,2018-08-27 17:31:18
3827,1,2018-08-14 15:00:04
3827,14,2018-08-14 15:00:15
3827,2,2018-08-15 09:47:30
3827,5,2018-08-16 16:53:03
3827,6,2018-08-20 17:31:18
3828,1,2018-08-14 16:31:53
3828,14,2018-08-14 16:32:12
3828,2,2018-08-15 09:45:30
3828,5,2018-08-20 08:43:30
3828,6,2018-08-23 17:31:15
3829,1,2018-08-14 16:45:21
3829,14,2018-08-14 16:50:32
3829,2,2018-08-16 08:01:35
3829,5,2018-08-16 09:34:34
3829,6,2018-08-20 17:31:18
3830,1,2018-08-14 16:50:40
3830,14,2018-08-14 16:52:05
3830,7,2018-08-22 11:30:32
3830,8,2018-08-27 09:14:59
3830,1,2018-09-02 21:42:13
3830,14,2018-09-02 21:42:26
3830,15,2018-09-12 10:02:57
3830,2,2018-09-13 07:36:35
3830,5,2018-09-13 09:00:36
3830,6,2018-09-17 17:31:15
3831,1,2018-08-14 20:27:49
3831,14,2018-08-14 20:27:57
3831,15,2018-08-15 09:05:31
3831,2,2018-08-22 05:15:21
3831,5,2018-08-23 06:03:29
3831,6,2018-08-27 17:31:18
3832,1,2018-08-15 08:14:34
3832,14,2018-08-15 08:14:58
3832,2,2018-08-15 09:36:35
3832,5,2018-08-15 13:23:24
3832,6,2018-08-20 17:31:18
3832,1,2018-08-15 09:37:17
3832,14,2018-08-15 09:37:21
3832,15,2018-08-15 13:21:57
3832,2,2018-08-16 10:34:43
3832,5,2018-08-16 11:23:29
3832,6,2018-08-20 17:31:18
3833,1,2018-08-15 11:53:03
3833,14,2018-08-15 11:54:55
3833,2,2018-08-15 13:26:45
3833,5,2018-08-17 15:03:22
3833,6,2018-08-20 17:31:18
3834,1,2018-08-15 12:02:00
3834,14,2018-08-15 12:02:10
3834,2,2018-08-22 11:35:55
3834,5,2018-08-23 14:03:42
3834,6,2018-08-27 17:31:18
3835,1,2018-08-15 12:45:45
3835,13,2018-08-15 12:46:18
3835,8,2018-08-16 14:55:22
3835,1,2018-08-17 10:09:38
3835,14,2018-08-17 10:12:34
3835,2,2018-08-21 14:51:41
3835,5,2018-08-25 08:05:27
3835,6,2018-08-30 17:31:14
3836,1,2018-08-15 13:44:17
3836,14,2018-08-15 13:49:01
3836,2,2018-08-20 12:22:14
3836,5,2018-08-22 12:36:15
3836,6,2018-08-23 17:31:15
3837,1,2018-08-15 13:49:46
3837,14,2018-08-15 13:50:28
3837,2,2018-08-20 12:58:50
3837,5,2018-08-21 08:23:00
3837,6,2018-08-23 17:31:15
3838,1,2018-08-15 15:08:32
3838,14,2018-08-15 15:13:06
3838,16,2018-08-16 15:00:15
3838,8,2018-08-20 21:02:26
3838,1,2018-08-30 11:20:03
3838,14,2018-08-30 11:20:07
3838,15,2018-08-31 15:51:16
3838,2,2018-09-02 21:16:01
3838,5,2018-09-28 14:51:19
3838,6,2018-10-01 17:31:15
3839,1,2018-08-15 16:41:35
3839,14,2018-08-15 16:43:33
3839,2,2018-08-17 13:30:30
3839,5,2018-08-21 07:48:12
3839,6,2018-08-23 17:31:15
3840,1,2018-08-15 18:36:53
3840,14,2018-08-15 18:38:21
3840,15,2018-08-16 16:03:11
3840,2,2018-08-21 11:01:19
3840,5,2018-08-22 14:23:27
3840,6,2018-08-23 17:31:15
3841,1,2018-08-15 22:01:56
3841,14,2018-08-15 22:02:49
3841,2,2018-08-20 12:26:03
3841,5,2018-08-20 16:47:30
3841,6,2018-08-23 17:31:15
3842,1,2018-08-16 09:24:30
3842,14,2018-08-16 09:24:46
3842,15,2018-08-16 16:11:07
3842,2,2018-08-20 16:31:44
3842,5,2018-08-21 08:59:55
3842,6,2018-08-23 17:31:15
3843,1,2018-08-16 10:56:53
3843,14,2018-08-16 11:04:29
3843,2,2018-08-16 15:07:27
3843,5,2018-08-20 16:19:18
3843,6,2018-08-23 17:31:15
3844,1,2018-08-16 10:58:17
3844,14,2018-08-16 10:59:33
3844,15,2018-08-17 12:25:44
3844,2,2018-08-20 09:30:26
3844,5,2018-08-20 11:37:22
3844,6,2018-08-23 17:31:15
3845,1,2018-08-16 11:16:49
3845,14,2018-08-16 11:16:52
3845,2,2018-08-17 12:24:58
3845,5,2018-08-21 08:18:11
3845,6,2018-08-23 17:31:15
3846,1,2018-08-16 11:27:51
3846,14,2018-08-16 11:41:31
3846,2,2018-08-22 14:02:11
3846,5,2018-08-27 17:21:36
3846,6,2018-08-30 17:31:14
3847,1,2018-08-16 11:53:47
3847,14,2018-08-16 11:53:54
3847,2,2018-08-20 10:10:50
3847,5,2018-08-28 08:41:43
3847,6,2018-08-30 17:31:14
3848,1,2018-08-16 12:14:46
3848,14,2018-08-16 12:14:55
3848,15,2018-08-16 15:13:28
3848,2,2018-08-16 16:23:47
3848,5,2018-08-20 13:30:30
3848,6,2018-08-23 17:31:15
3849,1,2018-08-16 12:26:03
3849,14,2018-08-16 12:26:35
3849,2,2018-08-22 14:14:59
3849,5,2018-08-22 17:03:06
3849,6,2018-08-23 17:31:15
3850,1,2018-08-16 13:01:40
3850,14,2018-08-16 13:02:02
3850,2,2018-08-22 14:05:30
3850,5,2018-09-11 15:41:11
3850,6,2018-09-13 17:31:15
3850,1,2018-08-16 14:28:18
3850,14,2018-08-16 14:28:40
3850,15,2018-08-16 15:28:16
3850,2,2018-08-22 14:23:47
3850,5,2018-08-22 14:23:48
3850,6,2018-08-23 17:31:15
3851,1,2018-08-16 15:51:48
3851,14,2018-08-16 15:55:44
3851,2,2018-08-20 08:34:26
3851,5,2018-08-20 10:52:31
3851,6,2018-08-23 17:31:15
3852,1,2018-08-16 17:07:07
3852,14,2018-08-16 17:07:18
3852,15,2018-08-17 09:14:57
3852,2,2018-08-24 05:15:18
3852,5,2018-10-02 13:02:02
3852,6,2018-10-04 17:31:17
3853,1,2018-08-17 00:33:46
3853,14,2018-08-17 00:34:13
3853,2,2018-08-20 12:20:10
3853,5,2018-08-20 14:47:36
3853,6,2018-08-23 17:31:15
3854,1,2018-08-17 09:27:41
3854,14,2018-08-17 09:27:48
3854,2,2018-08-20 09:58:49
3854,5,2018-08-21 08:54:03
3854,6,2018-08-23 17:31:15
3855,1,2018-08-17 09:27:56
3855,14,2018-08-17 09:28:55
3855,15,2018-08-20 12:18:54
3855,2,2018-08-23 17:36:01
3855,5,2018-08-28 09:33:33
3855,6,2018-08-30 17:31:14
3855,1,2018-08-17 09:30:35
3855,14,2018-08-17 09:30:39
3855,15,2018-08-20 12:18:11
3855,2,2018-08-23 17:36:01
3855,5,2018-08-28 09:33:34
3855,6,2018-08-30 17:31:14
3855,1,2018-08-17 09:31:44
3855,14,2018-08-17 09:31:55
3855,15,2018-08-20 12:17:30
3855,2,2018-08-23 17:36:01
3855,5,2018-08-28 09:33:33
3855,6,2018-08-30 17:31:14
3856,1,2018-08-17 10:07:58
3856,14,2018-08-17 10:08:20
3856,2,2018-08-20 09:57:57
3856,5,2018-08-21 08:24:40
3856,6,2018-08-23 17:31:15
3857,1,2018-08-17 11:06:57
3857,13,2018-08-17 11:07:04
3857,8,2018-08-22 14:06:33
3857,1,2018-08-27 09:12:29
3857,14,2018-08-27 10:35:23
3857,2,2018-08-28 13:57:49
3857,5,2018-09-05 09:34:54
3857,6,2018-09-10 17:31:25
3858,1,2018-08-17 11:07:53
3858,14,2018-08-17 11:08:26
3858,15,2018-08-17 13:38:27
3858,2,2018-08-23 11:36:55
3858,5,2018-08-24 08:39:54
3858,6,2018-08-27 17:31:18
3859,1,2018-08-17 11:42:07
3859,13,2018-08-17 11:42:22
3859,8,2018-08-17 13:41:44
3859,1,2018-08-17 14:00:47
3859,13,2018-08-17 14:01:23
3859,8,2018-08-17 14:42:58
3860,1,2018-08-17 14:04:23
3860,14,2018-08-17 14:04:28
3860,15,2018-08-20 11:42:16
3860,2,2018-08-21 10:21:49
3860,5,2018-08-29 15:02:56
3860,6,2018-09-03 17:31:14
3861,1,2018-08-17 14:08:27
3861,14,2018-08-17 14:08:43
3861,15,2018-08-20 11:40:46
3861,2,2018-08-21 08:57:41
3861,5,2018-08-23 07:58:12
3861,6,2018-08-27 17:31:18
3862,1,2018-08-17 14:45:57
3862,14,2018-08-17 14:46:27
3862,2,2018-08-17 14:48:53
3862,5,2018-08-17 15:04:37
3862,6,2018-08-20 17:31:18
3863,1,2018-08-17 15:54:10
3863,14,2018-08-17 15:54:23
3863,15,2018-08-20 12:24:10
3863,2,2018-08-21 14:35:26
3863,5,2018-08-23 08:54:42
3863,6,2018-08-27 17:31:18
3864,1,2018-08-17 16:00:42
3864,13,2018-08-17 16:01:00
3864,8,2018-08-20 13:14:55
3864,1,2018-08-23 11:11:20
3864,14,2018-08-23 11:11:24
3864,2,2018-08-24 17:34:36
3864,5,2018-08-28 08:32:51
3864,6,2018-08-30 17:31:14
3865,1,2018-08-17 20:08:25
3865,14,2018-08-17 20:08:30
3865,2,2018-08-20 11:39:34
3865,5,2018-08-23 09:50:23
3865,6,2018-08-27 17:31:18
3866,1,2018-08-18 22:23:03
3866,14,2018-08-18 22:25:48
3866,15,2018-08-22 14:36:54
3866,2,2018-08-23 13:19:57
3866,5,2018-08-28 09:38:56
3866,6,2018-08-30 17:31:14
3867,1,2018-08-19 20:46:14
3867,14,2018-08-19 20:46:24
3867,2,2018-08-22 14:11:41
3867,5,2018-08-23 07:22:27
3867,6,2018-08-27 17:31:18
3868,1,2018-08-20 08:10:30
3868,14,2018-08-20 08:13:14
3868,15,2018-08-22 14:52:50
3868,2,2018-08-23 08:57:55
3868,5,2018-08-23 13:19:59
3868,6,2018-08-27 17:31:18
3868,1,2018-08-20 09:25:49
3868,14,2018-08-20 09:26:13
3868,15,2018-08-22 14:54:20
3868,2,2018-08-23 13:20:01
3868,5,2018-08-27 09:27:53
3868,6,2018-08-30 17:31:14
3869,1,2018-08-20 09:26:04
3869,14,2018-08-20 09:27:34
3869,2,2018-08-28 13:58:29
3869,5,2018-09-11 15:45:19
3869,6,2018-09-13 17:31:15
3870,1,2018-08-20 10:18:19
3870,14,2018-08-20 10:18:23
3870,16,2018-08-21 14:36:33
3870,8,2018-08-22 09:45:49
3870,1,2018-08-22 15:40:23
3870,14,2018-08-22 15:40:33
3870,2,2018-08-24 17:33:45
3870,5,2018-08-28 08:32:33
3870,6,2018-08-30 17:31:14
3871,1,2018-08-20 10:29:27
3871,14,2018-08-20 10:29:35
3871,2,2018-08-20 13:08:14
3871,5,2018-08-23 14:26:19
3871,6,2018-08-27 17:31:18
3872,1,2018-08-20 10:36:31
3872,14,2018-08-20 10:36:45
3872,15,2018-08-24 08:46:12
3872,2,2018-08-28 10:40:23
3872,5,2018-08-30 08:51:36
3872,6,2018-09-03 17:31:14
3872,1,2018-08-20 11:01:24
3872,14,2018-08-20 11:01:30
3872,2,2018-08-20 13:04:17
3872,5,2018-09-17 11:50:39
3872,6,2018-09-20 17:31:17
3873,1,2018-08-20 14:01:29
3873,14,2018-08-20 14:06:52
3873,15,2018-08-21 11:03:30
3873,2,2018-08-28 05:15:18
3873,5,2018-08-28 10:47:29
3873,6,2018-08-30 17:31:14
3874,1,2018-08-20 14:10:54
3874,14,2018-08-20 14:12:08
3874,2,2018-08-21 14:38:59
3874,5,2018-08-22 09:46:41
3874,6,2018-08-23 17:31:15
3875,1,2018-08-20 14:31:14
3875,14,2018-08-20 14:33:04
3875,2,2018-08-20 16:22:54
3875,5,2018-08-20 16:31:01
3875,6,2018-08-23 17:31:15
3876,1,2018-08-20 14:48:24
3876,14,2018-08-20 14:48:40
3876,2,2018-08-28 14:02:14
3876,5,2018-08-30 06:20:28
3876,6,2018-09-03 17:31:14
3876,1,2018-08-20 15:23:54
3876,13,2018-08-20 15:24:06
3876,8,2018-08-28 14:05:54
3876,1,2018-08-28 16:58:50
3876,14,2018-08-28 17:00:53
3876,2,2018-08-30 08:49:24
3876,5,2018-09-11 15:45:00
3876,6,2018-09-13 17:31:15
3877,1,2018-08-20 16:35:20
3877,14,2018-08-20 16:36:04
3877,2,2018-08-21 08:18:34
3877,5,2018-08-21 09:19:13
3877,6,2018-08-23 17:31:15
3878,1,2018-08-20 17:32:55
3878,14,2018-08-20 17:33:58
3878,2,2018-08-29 15:45:13
3878,5,2018-09-04 11:32:37
3878,6,2018-09-06 17:31:09
3879,1,2018-08-21 05:32:01
3879,13,2018-08-21 05:37:37
3879,8,2018-08-22 14:51:52
3880,1,2018-08-21 08:27:20
3880,14,2018-08-21 08:27:28
3880,2,2018-08-21 14:39:47
3880,5,2018-08-23 09:55:14
3880,6,2018-08-27 17:31:18
3881,1,2018-08-21 09:28:19
3881,14,2018-08-21 09:28:25
3881,2,2018-08-22 09:17:56
3881,5,2018-08-23 15:07:50
3881,6,2018-08-27 17:31:18
3882,1,2018-08-21 09:49:07
3882,14,2018-08-21 09:55:24
3882,2,2018-08-22 09:42:11
3882,5,2018-08-23 08:16:13
3882,6,2018-08-27 17:31:18
3883,1,2018-08-21 09:56:09
3883,14,2018-08-21 09:57:04
3883,2,2018-08-28 14:12:32
3883,5,2018-08-28 21:25:55
3883,6,2018-09-03 17:31:14
3884,1,2018-08-21 11:19:00
3884,14,2018-08-21 11:19:03
3884,2,2018-08-22 09:59:34
3884,5,2018-08-23 15:00:25
3884,6,2018-08-27 17:31:18
3885,1,2018-08-21 12:01:34
3885,14,2018-08-21 12:01:37
3885,15,2018-08-21 14:23:13
3885,2,2018-08-23 08:14:20
3885,5,2018-08-23 15:00:13
3885,6,2018-08-27 17:31:18
3886,1,2018-08-21 12:03:30
3886,14,2018-08-21 12:11:29
3886,7,2018-08-30 08:53:38
3886,8,2018-08-30 10:40:09
3886,1,2018-08-30 16:50:42
3886,14,2018-08-30 16:50:46
3886,15,2018-09-06 13:27:06
3886,2,2018-09-11 08:38:54
3886,5,2018-09-11 15:35:55
3886,6,2018-09-13 17:31:15
3887,1,2018-08-21 12:20:46
3887,13,2018-08-21 12:20:53
3887,8,2018-08-30 08:56:29
3888,1,2018-08-21 14:04:00
3888,13,2018-08-21 14:08:40
3888,8,2018-08-22 08:35:25
3888,1,2018-08-22 09:12:27
3888,14,2018-08-22 09:12:30
3888,15,2018-08-22 09:52:42
3888,2,2018-08-23 11:23:16
3888,5,2018-08-29 21:33:36
3888,6,2018-09-03 17:31:14
3889,1,2018-08-21 14:43:42
3889,13,2018-08-21 14:44:35
3889,8,2018-08-21 14:55:58
3890,1,2018-08-21 17:14:03
3890,14,2018-08-21 17:14:13
3890,2,2018-08-30 08:57:19
3890,5,2018-09-04 11:32:35
3890,6,2018-09-06 17:31:09
3891,1,2018-08-21 17:23:19
3891,13,2018-08-21 17:23:43
3891,8,2018-08-22 09:09:01
3891,1,2018-08-22 11:49:10
3891,14,2018-08-22 11:49:17
3891,2,2018-08-22 16:13:44
3891,5,2018-08-23 14:26:09
3891,6,2018-08-27 17:31:18
3892,1,2018-08-22 09:38:09
3892,14,2018-08-22 09:38:13
3892,2,2018-08-22 09:55:55
3892,5,2018-08-23 09:29:11
3892,6,2018-08-27 17:31:18
3892,1,2018-08-22 10:15:48
3892,14,2018-08-22 10:15:54
3892,15,2018-08-23 10:12:31
3892,2,2018-08-29 09:31:07
3892,5,2018-08-29 11:25:46
3892,6,2018-09-03 17:31:14
3893,1,2018-08-22 10:51:39
3893,13,2018-08-22 10:52:04
3893,8,2018-08-22 16:08:33
3893,1,2018-08-22 18:53:19
3893,14,2018-08-22 18:53:27
3893,15,2018-08-23 08:48:10
3893,2,2018-08-30 05:15:22
3893,5,2018-08-30 09:23:18
3893,6,2018-09-03 17:31:14
3894,1,2018-08-22 12:03:22
3894,13,2018-08-22 12:03:39
3894,8,2018-08-22 15:51:45
3895,1,2018-08-22 14:10:36
3895,14,2018-08-22 14:12:28
3895,15,2018-08-22 14:41:34
3895,2,2018-08-23 08:58:20
3895,5,2018-08-23 13:20:00
3895,6,2018-08-27 17:31:18
3896,1,2018-08-22 14:39:55
3896,14,2018-08-22 14:40:00
3896,15,2018-08-23 10:28:06
3896,2,2018-08-28 11:01:07
3896,5,2018-08-29 08:33:32
3896,6,2018-09-03 17:31:14
3897,1,2018-08-22 15:54:00
3897,14,2018-08-22 16:01:09
3897,2,2018-08-24 14:05:00
3897,5,2018-08-28 09:17:03
3897,6,2018-08-30 17:31:14
3898,1,2018-08-22 17:57:17
3898,14,2018-08-23 16:10:00
3898,7,2018-08-24 14:24:34
3898,8,2018-08-28 10:12:18
3898,1,2018-08-28 14:48:23
3898,13,2018-08-28 14:48:26
3898,8,2018-08-29 08:28:54
3898,1,2018-08-29 12:32:08
3898,14,2018-08-29 12:33:34
3898,2,2018-08-29 13:21:46
3898,5,2018-09-12 13:35:40
3898,6,2018-09-13 17:31:15
3899,1,2018-08-22 18:05:05
3899,13,2018-08-30 14:52:20
3899,8,2018-08-31 09:16:10
3899,1,2018-08-22 18:18:57
3899,13,2018-08-30 14:58:13
3899,8,2018-08-31 09:16:47
3900,1,2018-08-22 19:05:11
3900,14,2018-08-22 19:05:25
3900,2,2018-08-23 11:02:10
3900,5,2018-08-23 17:11:32
3900,6,2018-08-27 17:31:18
3901,1,2018-08-22 23:14:31
3901,14,2018-08-22 23:15:07
3901,15,2018-08-30 08:58:41
3901,2,2018-08-31 09:49:14
3901,5,2018-09-05 09:34:52
3901,6,2018-09-10 17:31:25
3902,1,2018-08-23 08:53:46
3902,14,2018-08-23 08:53:56
3902,2,2018-08-24 16:50:47
3902,5,2018-08-27 10:39:53
3902,6,2018-08-30 17:31:14
3903,1,2018-08-23 09:00:49
3903,14,2018-08-23 09:01:24
3903,2,2018-08-23 09:43:49
3903,5,2018-08-23 09:51:01
3903,6,2018-08-27 17:31:18
3904,1,2018-08-23 09:52:05
3904,14,2018-08-23 09:52:12
3904,2,2018-08-24 14:21:50
3904,5,2018-08-28 08:17:54
3904,6,2018-08-30 17:31:14
3905,1,2018-08-23 09:54:12
3905,14,2018-08-23 09:54:51
3905,2,2018-08-30 09:39:00
3905,5,2018-08-30 16:32:52
3905,6,2018-09-03 17:31:14
3906,1,2018-08-23 09:55:36
3906,14,2018-08-23 09:55:50
3906,2,2018-08-30 09:33:58
3906,5,2018-08-30 16:32:54
3906,6,2018-09-03 17:31:14
3907,1,2018-08-23 09:56:57
3907,14,2018-08-23 09:57:21
3907,2,2018-08-30 09:32:40
3907,5,2018-08-30 16:32:49
3907,6,2018-09-03 17:31:14
3908,1,2018-08-23 09:57:45
3908,14,2018-08-23 09:58:13
3908,2,2018-08-30 09:31:11
3908,5,2018-08-30 16:32:50
3908,6,2018-09-03 17:31:14
3909,1,2018-08-23 09:59:19
3909,14,2018-08-23 09:59:47
3909,2,2018-08-30 09:29:53
3909,5,2018-08-30 16:32:53
3909,6,2018-09-03 17:31:14
3910,1,2018-08-23 10:00:35
3910,14,2018-08-23 10:00:41
3910,2,2018-08-30 09:28:52
3910,5,2018-08-30 16:32:51
3910,6,2018-09-03 17:31:14
3910,1,2018-08-23 10:01:18
3910,14,2018-08-23 10:01:39
3910,2,2018-08-30 09:26:50
3910,5,2018-08-30 16:32:51
3910,6,2018-09-03 17:31:14
3910,1,2018-08-23 10:02:06
3910,14,2018-08-23 10:02:22
3910,2,2018-08-30 09:25:51
3910,5,2018-08-30 16:32:55
3910,6,2018-09-03 17:31:14
3910,1,2018-08-23 10:02:59
3910,14,2018-08-23 10:03:13
3910,2,2018-08-30 09:24:32
3910,5,2018-08-30 16:32:53
3910,6,2018-09-03 17:31:14
3911,1,2018-08-23 10:54:31
3911,14,2018-08-23 11:01:04
3911,2,2018-08-23 11:09:59
3911,5,2018-08-30 09:20:19
3911,6,2018-09-03 17:31:14
3912,1,2018-08-23 11:22:52
3912,14,2018-08-23 11:22:59
3912,15,2018-08-24 17:33:29
3912,2,2018-08-28 09:50:01
3912,5,2018-09-19 09:41:42
3912,6,2018-09-20 17:31:17
3912,1,2018-08-23 11:25:43
3912,14,2018-08-23 11:25:52
3912,15,2018-08-24 17:32:22
3912,2,2018-08-28 09:50:01
3912,5,2018-09-19 09:41:32
3912,6,2018-09-20 17:31:17
3912,1,2018-08-23 11:45:33
